,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
55567,Volker Meyer;Angelika Jahns;Burkhard Jasper;Ansgar-Bernhard Focke;Johann-Heinrich Ahlers;Thomas Adasch;Rudolf Götz;Frank Oesterhelweg,Burkhard Jasper;Rudolf Götz;Johann-Heinrich Ahlers;Volker Meyer;Thomas Adasch;Angelika Jahns;Ansgar-Bernhard Focke;Frank Oesterhelweg,https://kleineanfragen.de/niedersachsen/17/3797-gibt-es-einen-versicherungsschutz-fuer-ehrenamtliche-in-der-fluechtlingsbetreuung,Gibt es einen Versicherungsschutz für Ehrenamtliche in der Flüchtlingsbetreuung?,minor,2015-06-29T00:00:00Z,CDU,Niedersächsische Staatskanzlei,Niedersächsische Staatskanzlei
55568,Lutz Winkelmann,Lutz Winkelmann,https://kleineanfragen.de/niedersachsen/17/3758-100-nachfragen-zur-edathy-affaire,100 Nachfragen zur Edathy-Affaire,minor,2015-06-29T00:00:00Z,CDU,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
55569,Martin Bäumer;Dr. Hans-Joachim Deneke-Jöhrens;Ingrid Klopp;Frank Oesterhelweg,Martin Bäumer;Dr. Hans-Joachim Deneke-Jöhrens;Frank Oesterhelweg;Ingrid Klopp,https://kleineanfragen.de/niedersachsen/17/3799-fuehrt-der-moegliche-verlust-des-ackerstatus-zu-einem-erhoehten-nitrateintrag-ins-grundwasser,Führt der mögliche Verlust des „Ackerstatus“ zu einem erhöhten Nitrateintrag ins Grundwasser?,minor,2015-06-28T00:00:00Z,CDU,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
55570,Martin Bäumer,Martin Bäumer,https://kleineanfragen.de/niedersachsen/17/3802-leuchtturmprojekt-der-tiefengeothermie-wie-faellt-die-antwort-der-bundesregierung-aus,Leuchtturmprojekt der Tiefengeothermie - Wie fällt die Antwort der Bundesregierung aus?,minor,2015-06-26T00:00:00Z,CDU,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
55571,Hillgriet Eilers;Dr. Gero Hocker;Christian Grascha,Christian Grascha;Hillgriet Eilers;Dr. Gero Hocker,https://kleineanfragen.de/niedersachsen/17/3800-regionale-raumordnungsprogramme-in-aurich-und-verden,Regionale Raumordnungsprogramme in Aurich und Verden?,minor,2015-06-26T00:00:00Z,FDP,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
55572,Axel Miesner,Axel Miesner,https://kleineanfragen.de/niedersachsen/17/3796-hat-die-hausspitze-des-wirtschaftsministeriums-einfluss-auf-gestaltung-und-praesentation-des-imagefilms-anders-als,Hat die Hausspitze des Wirtschaftsministeriums Einfluss auf Gestaltung und Präsentation des Imagefilms „Anders als du denkst“ genommen?,minor,2015-06-26T00:00:00Z,CDU,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
55573,Gabriela König;Jörg Bode;Christian Grascha,Christian Grascha;Gabriela König;Jörg Bode,https://kleineanfragen.de/niedersachsen/17/3795-wie-hat-sich-die-kampagnenfaehigkeit-der-tmn-seit-dem-1-januar-2014-entwickelt,Wie hat sich die Kampagnenfähigkeit der TMN seit dem 1. Januar 2014 entwickelt?,minor,2015-06-26T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
55574,Rainer Fredermann;Heiner Schönecke;Karsten Heineking;Karl-Heinz Bley;Axel Miesner,Heiner Schönecke;Axel Miesner;Rainer Fredermann;Karsten Heineking;Karl-Heinz Bley,https://kleineanfragen.de/niedersachsen/17/3794-schadet-hamburger-untaetigkeit-der-a-39-und-der-a-20,Schadet Hamburger Untätigkeit der A 39 und der A 20?,minor,2015-06-26T00:00:00Z,CDU,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
55575,Jörg Bode,Jörg Bode,https://kleineanfragen.de/niedersachsen/17/3793-wann-wird-der-radweg-entlang-der-b-191-in-garssen-saniert-und-verkehrssicher-ausgestaltet,Wann wird der Radweg entlang der B 191 in Garßen saniert und verkehrssicher ausgestaltet?,minor,2015-06-26T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
55576,Karsten Heineking,Karsten Heineking,https://kleineanfragen.de/niedersachsen/17/3792-blinder-verfehlt-offenbar-stadtbahntuer-wie-koennen-solche-ungluecke-zukuenftig-verhindert-werden,Blinder verfehlt offenbar Stadtbahntür - Wie können solche Unglücke zukünftig verhindert werden?,minor,2015-06-26T00:00:00Z,CDU,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
55577,Gabriela König;Dr. Gero Hocker;Jörg Bode,Dr. Gero Hocker;Gabriela König;Jörg Bode,https://kleineanfragen.de/niedersachsen/17/3791-bekommen-die-chemischen-substanzen-des-erdoel-und-erdgas-fracking-eingang-in-das-europaeische-reach-register,Bekommen die chemischen Substanzen des Erdöl- und Erdgas-Fracking Eingang in das europäische REACH-Register?,minor,2015-06-26T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
55578,Lutz Winkelmann,Lutz Winkelmann,https://kleineanfragen.de/niedersachsen/17/3756-dauer-von-verfahren-vor-den-verwaltungsgerichten-zum-oeffentlichen-bau-und-immissionsschutzrecht,Dauer von Verfahren vor den Verwaltungsgerichten zum öffentlichen Bau- und Immissionsschutzrecht,minor,2015-06-26T00:00:00Z,CDU,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
55579,Jörg Hillmer,Jörg Hillmer,https://kleineanfragen.de/niedersachsen/17/3752-welche-massnahmen-ergreift-die-landesregierung-zur-unterrichtsversorgung-und-neubesetzung-von-stellen-an-der,Welche Maßnahmen ergreift die Landesregierung zur Unterrichtsversorgung und Neubesetzung von Stellen an der Berufsbildenden Schule I und der Berufsbildenden Schule II in Uelzen?,minor,2015-06-26T00:00:00Z,CDU,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
55580,Axel Miesner,Axel Miesner,https://kleineanfragen.de/niedersachsen/17/3755-die-wuemme-in-den-landkreisen-osterholz-und-verden-deichbau-seit-2003-und-in-der-zukunft,Die Wümme in den Landkreisen Osterholz und Verden: Deichbau seit 2003 und in der Zukunft,minor,2015-06-24T00:00:00Z,CDU,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
55581,Karin Bertholdes-Sandrock,Karin Bertholdes-Sandrock,https://kleineanfragen.de/niedersachsen/17/3754-unternimmt-die-landesregierung-etwas-zur-reduzierung-der-lebensmittelverschwendung-bei-verschiedenen-zielgruppen,Unternimmt die Landesregierung etwas zur Reduzierung der Lebensmittelverschwendung bei verschiedenen Zielgruppen?,minor,2015-06-24T00:00:00Z,CDU,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
55582,Karl-Heinz Bley;Dr. Max Matthiesen,Karl-Heinz Bley;Dr. Max Matthiesen,https://kleineanfragen.de/niedersachsen/17/3734-wer-kuemmert-sich-in-niedersachsen-um-die-pruefung-des-baulichen-brandschutzes,Wer kümmert sich in Niedersachsen um die Prüfung des baulichen Brandschutzes?,minor,2015-06-24T00:00:00Z,CDU,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
55583,Horst Schiesgeries,Horst Schiesgeries,https://kleineanfragen.de/niedersachsen/17/3753-sind-die-telekommunikationsdienstleistungen-fuer-die-gefangenen-in-den-justizvollzugsanstalten-und-jugendanstalten,Sind die Telekommunikationsdienstleistungen für die Gefangenen in den Justizvollzugsanstalten und Jugendanstalten in Niedersachsen zu teuer?,minor,2015-06-23T00:00:00Z,CDU,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
55584,Heinrich Scholing,Heinrich Scholing,https://kleineanfragen.de/niedersachsen/17/3733-ausstattung-und-auslastung-der-studienseminare-im-berufsbildenden-bereich,Ausstattung und Auslastung der Studienseminare im berufsbildenden Bereich,minor,2015-06-23T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
55585,Ulf Thiele,Ulf Thiele,https://kleineanfragen.de/niedersachsen/17/3732-versetzungen-im-gymnasialzweig-der-oberschulen-liegt-eine-ungleichbehandlung-vor,Versetzungen im Gymnasialzweig der Oberschulen - Liegt eine Ungleichbehandlung vor?,minor,2015-06-23T00:00:00Z,CDU,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
55586,Jörg Hillmer,Jörg Hillmer,https://kleineanfragen.de/niedersachsen/17/3757-bilanz-der-offenen-hochschule-niedersachsen-welche-entwicklung-nimmt-das-erfolgsmodell,Bilanz der „Offenen Hochschule Niedersachsen“ - Welche Entwicklung nimmt das „Erfolgsmodell“?,minor,2015-06-22T00:00:00Z,CDU,Niedersächsisches Ministerium für Wissenschaft und Kultur,Niedersächsisches Ministerium für Wissenschaft und Kultur
55587,Frank Oesterhelweg;Rudolf Götz;Heidemarie Mundlos,Rudolf Götz;Heidemarie Mundlos;Frank Oesterhelweg,https://kleineanfragen.de/niedersachsen/17/3713-versorgung-von-schlaganfallpatienten-im-raum-braunschweig-stehen-ausreichend-neurologen-zur-verfuegung,Versorgung von Schlaganfallpatienten im Raum Braunschweig - Stehen ausreichend Neurologen zur Verfügung?,minor,2015-06-22T00:00:00Z,CDU,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
55588,Martin Bäumer,Martin Bäumer,https://kleineanfragen.de/niedersachsen/17/3712-4-jahrestag-von-fukushima-verdreht-das-umweltministerium-die-wahrheit,4. Jahrestag von Fukushima - Verdreht das Umweltministerium die Wahrheit?,minor,2015-06-22T00:00:00Z,CDU,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
55589,Christian Grascha;Dr. Marco Genthe;Christian Dürr;Dr. Stefan Birkner;Jörg Bode,Jörg Bode;Christian Grascha;Christian Dürr;Dr. Marco Genthe;Dr. Stefan Birkner,https://kleineanfragen.de/niedersachsen/17/3703-geheimnisverrat-im-ermittlungsverfahren-gegen-den-celler-generalstaatsanwalt,Geheimnisverrat im Ermittlungsverfahren gegen den Celler Generalstaatsanwalt,minor,2015-06-19T00:00:00Z,FDP,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
55590,Ernst-Ingolf Angermann;Thomas Adasch;Clemens Große Macke;Frank Oesterhelweg,Clemens Große Macke;Frank Oesterhelweg;Ernst-Ingolf Angermann;Thomas Adasch,https://kleineanfragen.de/niedersachsen/17/3702-was-plant-die-landesregierung-fuer-das-landgestuet-celle,Was plant die Landesregierung für das Landgestüt Celle?,minor,2015-06-19T00:00:00Z,CDU,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
55591,Jörg Hillmer;Björn Thümler,Jörg Hillmer;Björn Thümler,https://kleineanfragen.de/niedersachsen/17/3701-masern-langfristig-bekaempfen-was-unternimmt-die-landesregierung,Masern langfristig bekämpfen - Was unternimmt die Landesregierung?,minor,2015-06-19T00:00:00Z,CDU,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
55592,Helmut Dammann-Tamke;Frank Oesterhelweg,Frank Oesterhelweg;Helmut Dammann-Tamke,https://kleineanfragen.de/niedersachsen/17/3691-wie-geht-es-weiter-mit-dem-antibiotikamonitoring,Wie geht es weiter mit dem Antibiotikamonitoring?,minor,2015-06-15T00:00:00Z,CDU,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
55593,Björn Försterling;Christian Grascha,Christian Grascha;Björn Försterling,https://kleineanfragen.de/niedersachsen/17/3686-eigenverantwortung-der-lehrkraefte-oder-ideologische-steuerung-der-landesregierung,Eigenverantwortung der Lehrkräfte oder ideologische Steuerung der Landesregierung?,minor,2015-06-15T00:00:00Z,FDP,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
55594,Christian Calderone,Christian Calderone,https://kleineanfragen.de/niedersachsen/17/3681-wie-viele-schulen-haben-sich-von-apollon-13-verabschiedet,Wie viele Schulen haben sich von „Apollon 13“ verabschiedet?,minor,2015-06-15T00:00:00Z,CDU,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
55595,Michael Höntsch;Marco Brunotte,Michael Höntsch;Marco Brunotte,https://kleineanfragen.de/niedersachsen/17/3682-ergebnisse-der-ermittlungen-der-eg-derby,Ergebnisse der Ermittlungen der EG „Derby“,minor,2015-06-12T00:00:00Z,SPD,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
55596,Dr. Stefan Birkner;Sylvia Bruns,Sylvia Bruns;Dr. Stefan Birkner,https://kleineanfragen.de/niedersachsen/17/3685-reaktorunglueck-von-fukushima-wie-ist-die-einschaetzung-der-landesregierung,Reaktorunglück von Fukushima - Wie ist die Einschätzung der Landesregierung?,minor,2015-06-11T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie und Klimaschutz"
55597,Jan-Christoph Oetjen;Christian Dürr;Jörg Bode,Christian Dürr;Jörg Bode;Jan-Christoph Oetjen,https://kleineanfragen.de/niedersachsen/17/3684-wer-begleicht-manoever-und-uebungsschaeden-in-wietzendorf,Wer begleicht Manöver- und Übungsschäden in Wietzendorf?,minor,2015-06-11T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
55598,Jan-Christoph Oetjen;Christian Dürr;Jörg Bode,Jan-Christoph Oetjen;Jörg Bode;Christian Dürr,https://kleineanfragen.de/niedersachsen/17/3683-unterbrechung-von-zahlungsstroemen-sogenanntes-financial-blocking-als-vollzugsmassnahme-gegen-in-deutschland-nicht,"Unterbrechung von Zahlungsströmen, sogenanntes Financial Blocking, als Vollzugsmaßnahme gegen in Deutschland nicht zugelassene Glücksspielanbieter",minor,2015-06-11T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
55599,Karl-Heinz Bley;Clemens Große Macke;Dr. Stephan Siemer,Dr. Stephan Siemer;Clemens Große Macke;Karl-Heinz Bley,https://kleineanfragen.de/niedersachsen/17/3668-wie-beurteilt-die-landesregierung-eine-ausweitung-der-verfahrensfreiheit-fuer-thermochemische-vergasungsanlagen,Wie beurteilt die Landesregierung eine Ausweitung der Verfahrensfreiheit für thermochemische Vergasungsanlagen?,minor,2015-06-11T00:00:00Z,CDU,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
55600,Christian Dürr;Almuth von Below-Neufeldt;Björn Försterling;Sylvia Bruns,Christian Dürr;Sylvia Bruns;Almuth von Below-Neufeldt;Björn Försterling,https://kleineanfragen.de/niedersachsen/17/3663-streik-von-erziehern,Streik von Erziehern,minor,2015-06-09T00:00:00Z,FDP,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
55601,Hans-Joachim Janßen;Miriam Staudte,Miriam Staudte;Hans-Joachim Janßen,https://kleineanfragen.de/niedersachsen/17/3662-erst-brot-und-dann-schrot-wie-bewertet-die-landesregierung-kommerzielle-jagdgehege,„Erst Brot und dann Schrot“ - Wie bewertet die Landesregierung kommerzielle Jagdgehege?,minor,2015-06-09T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
55602,Kai Seefried;Helmut Dammann-Tamke,Kai Seefried;Helmut Dammann-Tamke,https://kleineanfragen.de/niedersachsen/17/3661-dialogprozess-zur-realisierung-der-a-26,Dialogprozess zur Realisierung der A 26?,minor,2015-06-09T00:00:00Z,CDU,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
55603,Christian Grascha;Dr. Marco Genthe;Christian Dürr;Dr. Stefan Birkner;Jörg Bode,Jörg Bode;Christian Grascha;Christian Dürr;Dr. Marco Genthe;Dr. Stefan Birkner,https://kleineanfragen.de/niedersachsen/17/3653-ermittlungsverfahren-gegen-den-celler-generalstaatsanwalt-misst-die-landesregierung-mit-zweierlei-mass,Ermittlungsverfahren gegen den Celler Generalstaatsanwalt - Misst die Landesregierung mit zweierlei Maß?,minor,2015-06-08T00:00:00Z,FDP,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
55604,Kai Seefried;Björn Thümler,Kai Seefried;Björn Thümler,https://kleineanfragen.de/niedersachsen/17/3654-zwischen-kopftuchurteil-und-idschaza-welche-voraussetzungen-gelten-fuer-lehrkraefte-im-islamischen,Zwischen Kopftuchurteil und „Idschaza“ - Welche Voraussetzungen gelten für Lehrkräfte im islamischen Religionsunterricht in Niedersachsen?,minor,2015-06-05T00:00:00Z,CDU,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
55605,Christian Grascha,Christian Grascha,https://kleineanfragen.de/niedersachsen/17/3651-ausbau-der-bab-7-laermschutz-fuer-oldenrode,Ausbau der BAB 7 - Lärmschutz für Oldenrode,minor,2015-06-03T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
55606,Karl-Heinz Bley,Karl-Heinz Bley,https://kleineanfragen.de/niedersachsen/17/3650-niedersachsen-will-ausbeutung-von-billigloehnern-stoppen-aber-wie,„Niedersachsen will Ausbeutung von Billiglöhnern stoppen“ - Aber wie?,minor,2015-06-03T00:00:00Z,CDU,"Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr","Niedersächsisches Ministerium für Wirtschaft, Arbeit und Verkehr"
55607,Frank Oesterhelweg;Lutz Winkelmann;Otto Deppmeyer;Clemens Große Macke;Karin Bertholdes-Sandrock;Ernst-Ingolf Angermann;Dr. Hans-Joachim Deneke-Jöhrens;Helmut Dammann-Tamke;Martin Bäumer;Ingrid Klopp;Christian Calderone;Hans-Heinrich Ehlen,Martin Bäumer;Clemens Große Macke;Karin Bertholdes-Sandrock;Lutz Winkelmann;Ernst-Ingolf Angermann;Christian Calderone;Ingrid Klopp;Otto Deppmeyer;Hans-Heinrich Ehlen;Dr. Hans-Joachim Deneke-Jöhrens;Helmut Dammann-Tamke;Frank Oesterhelweg,https://kleineanfragen.de/niedersachsen/17/3649-aussaattermine-fuer-oevf-flaechen-sind-die-derzeitigen-regelungen-wirklich-so-gewollt,Aussaattermine für ÖVF-Flächen - Sind die derzeitigen Regelungen wirklich so gewollt?,minor,2015-06-02T00:00:00Z,CDU,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
55608,Reinhold Hilbers,Reinhold Hilbers,https://kleineanfragen.de/niedersachsen/17/3638-welche-konsequenzen-zieht-die-landesregierung-aus-dem-urteil-des-bundesverwaltungsgerichtes-zu-unzulaessiger,Welche Konsequenzen zieht die Landesregierung aus dem Urteil des Bundesverwaltungsgerichtes zu unzulässiger altersabhängiger Besoldung von Beamten?,minor,2015-06-02T00:00:00Z,CDU,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
