,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
49846,Jutta Gerkan,Jutta Gerkan,https://kleineanfragen.de/mecklenburg-vorpommern/6/1735-jagd-im-mueritz-nationalpark,Jagd im Müritz-Nationalpark,minor,2013-05-06T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49847,Ulrike Berger,Ulrike Berger,https://kleineanfragen.de/mecklenburg-vorpommern/6/1668-arbeitsbelastung-von-schulleiterinnen-und-schulleitern,Arbeitsbelastung von Schulleiterinnen und Schulleitern,minor,2013-05-06T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49848,Torsten Koplin,Torsten Koplin,https://kleineanfragen.de/mecklenburg-vorpommern/6/1765-bekaempfung-des-eichenprozessionsspinners,Bekämpfung des Eichenprozessionsspinners,minor,2013-04-30T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49849,Johannes Saalfeld,Johannes Saalfeld,https://kleineanfragen.de/mecklenburg-vorpommern/6/1713-ruecklagen-des-landes-mecklenburg-vorpommern,Rücklagen des Landes Mecklenburg-Vorpommern,minor,2013-04-30T00:00:00Z,Bündnis 90/Die Grünen,Finanzministerium,Finanzministerium
49850,Julian Barlen,Julian Barlen,https://kleineanfragen.de/mecklenburg-vorpommern/6/1698-straftaten-von-npd-mandatstraegern-und-rechtsextreme-konzerte,Straftaten von NPD-Mandatsträgern und rechtsextreme Konzerte,minor,2013-04-30T00:00:00Z,SPD,Justizministerium,Justizministerium
49851,Barbara Borchardt,Barbara Borchardt,https://kleineanfragen.de/mecklenburg-vorpommern/6/1686-veranstaltungen-der-rechtsextremen-szene,Veranstaltungen der rechtsextremen Szene,minor,2013-04-30T00:00:00Z,Die Linke,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49852,Karen Stramm,Karen Stramm,https://kleineanfragen.de/mecklenburg-vorpommern/6/1767-mehrgenerationenhaeuser,Mehrgenerationenhäuser,minor,2013-04-29T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49853,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/1722-veranstaltungen-der-linksextremen-szene-im-jahr-2012,Veranstaltungen der linksextremen Szene im Jahr 2012,minor,2013-04-29T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49854,Dr. Ursula Karlowski,Dr. Ursula Karlowski,https://kleineanfragen.de/mecklenburg-vorpommern/6/1700-praeventionsmassnahmen-zum-schutz-von-schafen-und-ziegen-gegen-uebergriffe-von-woelfen,Präventionsmaßnahmen zum Schutz von Schafen und Ziegen gegen Übergriffe von Wölfen,minor,2013-04-29T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49855,Barbara Borchardt,Barbara Borchardt,https://kleineanfragen.de/mecklenburg-vorpommern/6/1685-politisch-motivierte-straftaten-rechts,Politisch motivierte Straftaten - rechts,minor,2013-04-29T00:00:00Z,Die Linke,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49856,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/1677-entwicklung-der-atypischen-beschaeftigung-an-den-hochschulen-des-landes,Entwicklung der atypischen Beschäftigung an den Hochschulen des Landes,minor,2013-04-29T00:00:00Z,NPD,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49857,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/1724-straf-und-gewalttaten-in-mecklenburg-vorpommern-nach-dem-definitionssystem-politisch-motivierte-kriminalitaet-links,Straf- und Gewalttaten in Mecklenburg-Vorpommern nach dem Definitionssystem „Politisch motivierte Kriminalität - links“ (PMK-links) - Januar bis Dezember 2012,minor,2013-04-25T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49858,Karen Stramm,Karen Stramm,https://kleineanfragen.de/mecklenburg-vorpommern/6/1766-parkerleichterungen-fuer-behinderte-menschen,Parkerleichterungen für behinderte Menschen,minor,2013-04-24T00:00:00Z,Die Linke,"Ministerium für Energie, Infrastruktur und Landesentwicklung","Ministerium für Energie, Infrastruktur und Landesentwicklung"
49859,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/1731-nichtdeutsche-tatverdaechtige-und-straftatenstatistik-2012-in-der-hansestadt-rostock,Nichtdeutsche Tatverdächtige und Straftatenstatistik 2012 in der Hansestadt Rostock,minor,2013-04-24T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49860,Udo Pastörs,Udo Pastörs,https://kleineanfragen.de/mecklenburg-vorpommern/6/1730-auslaender-in-gefaengnissen,Ausländer in Gefängnissen,minor,2013-04-24T00:00:00Z,NPD,Justizministerium,Justizministerium
49861,Jeannine Rösler,Jeannine Rösler,https://kleineanfragen.de/mecklenburg-vorpommern/6/1709-beauftragungen-von-rechtsanwaltskanzleien-durch-die-landesregierung,Beauftragungen von Rechtsanwaltskanzleien durch die Landesregierung,minor,2013-04-24T00:00:00Z,Die Linke,Justizministerium,Justizministerium
49862,Henning Foerster;Torsten Koplin,Henning Foerster;Torsten Koplin,https://kleineanfragen.de/mecklenburg-vorpommern/6/1699-gesundheitspraevention-in-mecklenburg-vorpommern,Gesundheitsprävention in Mecklenburg-Vorpommern,minor,2013-04-23T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49863,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/1734-erstattung-der-kosten-gemaess-5-fluechtlingsaufnahmegesetz,Erstattung der Kosten gemäß § 5 Flüchtlingsaufnahmegesetz,minor,2013-04-22T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49864,Johannes Saalfeld,Johannes Saalfeld,https://kleineanfragen.de/mecklenburg-vorpommern/6/1733-ueberwachung-der-telekommunikation-von-gentechnik-gegnern,Überwachung der Telekommunikation von Gentechnik-Gegnern,minor,2013-04-22T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49865,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/1732-qualifizierung-von-schulsozialarbeitern,Qualifizierung von Schulsozialarbeitern,minor,2013-04-22T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49866,Udo Pastörs,Udo Pastörs,https://kleineanfragen.de/mecklenburg-vorpommern/6/1729-zahlung-von-alg-ii-an-auslaendische-staatsangehoerige,Zahlung von ALG II an ausländische Staatsangehörige,minor,2013-04-22T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49867,Johann-Georg Jaeger,Johann-Georg Jaeger,https://kleineanfragen.de/mecklenburg-vorpommern/6/1707-organisierende-schulende-und-aufklaerende-verkehrssicherheitsinitiativen-des-landes,"Organisierende, schulende und aufklärende Verkehrssicherheitsinitiativen des Landes",minor,2013-04-22T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Energie, Infrastruktur und Landesentwicklung","Ministerium für Energie, Infrastruktur und Landesentwicklung"
49868,Dr. Ursula Karlowski,Dr. Ursula Karlowski,https://kleineanfragen.de/mecklenburg-vorpommern/6/1701-geplanter-kauf-der-deponie-in-rostock-gross-klein-durch-die-hansestadt-rostock,Geplanter Kauf der Deponie in Rostock Groß Klein durch die Hansestadt Rostock,minor,2013-04-22T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Wirtschaft, Bau und Tourismus","Ministerium für Wirtschaft, Bau und Tourismus"
49869,Henning Foerster,Henning Foerster,https://kleineanfragen.de/mecklenburg-vorpommern/6/1725-nachweis-der-beduerftigkeit-bei-leistungserbringung-durch-gemeinnuetzige-traeger,Nachweis der Bedürftigkeit bei Leistungserbringung durch gemeinnützige Träger,minor,2013-04-19T00:00:00Z,Die Linke,Finanzministerium,Finanzministerium
49870,Udo Pastörs,Udo Pastörs,https://kleineanfragen.de/mecklenburg-vorpommern/6/1723-kosten-der-doppik,Kosten der Doppik,minor,2013-04-19T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49871,Udo Pastörs,Udo Pastörs,https://kleineanfragen.de/mecklenburg-vorpommern/6/1721-erhebung-von-gebuehren-fuer-sondernutzung-an-bundesfern-und-landesstrassen,Erhebung von Gebühren für Sondernutzung an Bundesfern- und Landesstraßen,minor,2013-04-19T00:00:00Z,NPD,"Ministerium für Energie, Infrastruktur und Landesentwicklung","Ministerium für Energie, Infrastruktur und Landesentwicklung"
49872,Udo Pastörs,Udo Pastörs,https://kleineanfragen.de/mecklenburg-vorpommern/6/1718-initiative-laendlichfein,Initiative „ländlichfein“,minor,2013-04-19T00:00:00Z,NPD,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49873,Tino Müller,Tino Müller,https://kleineanfragen.de/mecklenburg-vorpommern/6/1717-reaktionszeiten-der-polizeireviere,Reaktionszeiten der Polizeireviere,minor,2013-04-19T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49874,Silke Gajek,Silke Gajek,https://kleineanfragen.de/mecklenburg-vorpommern/6/1712-vorfaelle-im-zusammenhang-mit-einer-genehmigten-mahnwache-unter-dem-motto-bunt-statt-braun-guestrow-nazifrei,Vorfälle im Zusammenhang mit einer genehmigten Mahnwache unter dem Motto „Bunt statt Braun - Güstrow nazifrei“,minor,2013-04-19T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49875,Simone Oldenburg,Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/1710-ausgestaltung-der-ganztagsschulen-in-mecklenburg-vorpommern,Ausgestaltung der Ganztagsschulen in Mecklenburg-Vorpommern,minor,2013-04-19T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49876,Johannes Saalfeld,Johannes Saalfeld,https://kleineanfragen.de/mecklenburg-vorpommern/6/1682-pruefung-haftungsrechtlicher-fragen-gegen-kpmg,Prüfung haftungsrechtlicher Fragen gegen KPMG,minor,2013-04-19T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Wirtschaft, Bau und Tourismus","Ministerium für Wirtschaft, Bau und Tourismus"
49877,Ulrike Berger,Ulrike Berger,https://kleineanfragen.de/mecklenburg-vorpommern/6/1680-kulturfoerderung-des-landes,Kulturförderung des Landes,minor,2013-04-19T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49878,Simone Oldenburg,Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/1670-unterrichtsversorgungverordnung-2012-2013,Unterrichtsversorgungverordnung 2012/2013,minor,2013-04-19T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49879,Silke Gajek,Silke Gajek,https://kleineanfragen.de/mecklenburg-vorpommern/6/1704-neu-foerdervereinbarungen-landesjugendverbaende-und-landesjugendring,Fördervereinbarungen Landesjugendverbände und Landesjugendring,minor,2013-04-18T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49880,Silke Gajek,Silke Gajek,https://kleineanfragen.de/mecklenburg-vorpommern/6/1704-neu-foerdervereinbarungen-landesjugendverbaende-und-landesjugendring-9a7159ea-3a6a-4799-89c1-e116aa6c1a35,Fördervereinbarungen Landesjugendverbände und Landesjugendring,minor,2013-04-18T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49881,Silke Gajek,Silke Gajek,https://kleineanfragen.de/mecklenburg-vorpommern/6/1704neu-foerdervereinbarungen-landesjugendverbaende-und-landesjugendring,Fördervereinbarungen Landesjugendverbände und Landesjugendring,minor,2013-04-18T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49882,Udo Pastörs,Udo Pastörs,https://kleineanfragen.de/mecklenburg-vorpommern/6/1720-psychotherapeuten-in-mecklenburg-vorpommern,Psychotherapeuten in Mecklenburg-Vorpommern,minor,2013-04-17T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49883,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/1719-informationsluecken-in-der-parlamentarischen-kontrollkommission,Informationslücken in der Parlamentarischen Kontrollkommission,minor,2013-04-17T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49884,Silke Gajek,Silke Gajek,https://kleineanfragen.de/mecklenburg-vorpommern/6/1708-demografiesensible-wohnungspolitik,Demografiesensible Wohnungspolitik,minor,2013-04-17T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Wirtschaft, Bau und Tourismus","Ministerium für Wirtschaft, Bau und Tourismus"
49885,Jürgen Suhr,Jürgen Suhr,https://kleineanfragen.de/mecklenburg-vorpommern/6/1702-152-tote-rechter-gewalt-seit-der-wiedervereinigung,152 Tote rechter Gewalt seit der Wiedervereinigung,minor,2013-04-17T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49886,Johann-Georg Jaeger,Johann-Georg Jaeger,https://kleineanfragen.de/mecklenburg-vorpommern/6/1681-perspektive-des-freiwilligen-oekologischen-jahres,Perspektive des Freiwilligen Ökologischen Jahres,minor,2013-04-16T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49887,Dr. Ursula Karlowski,Dr. Ursula Karlowski,https://kleineanfragen.de/mecklenburg-vorpommern/6/1679-ausbringung-von-ratron-giftlinsen-im-naturschutzgebiet-trebeltal-ffh-gebiet-de-10941-301-recknitz-und-trebeltal-mit,"Ausbringung von Ratron-Giftlinsen im Naturschutzgebiet „Trebeltal“, FFH-Gebiet DE 10941-301 „Recknitz- und Trebeltal mit Zuflüssen“, SPA DE 1941-401 „Recknitz- und Trebeltal mit Seitentälern und Feldmark“",minor,2013-04-16T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49888,Beate Schlupp,Beate Schlupp,https://kleineanfragen.de/mecklenburg-vorpommern/6/1577-ausgleich-von-wildschaeden,Ausgleich von Wildschäden,minor,2013-04-16T00:00:00Z,CDU,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49889,Johann-Georg Jaeger,Johann-Georg Jaeger,https://kleineanfragen.de/mecklenburg-vorpommern/6/1711-bauverzoegerungen-wegen-fehlender-mittelfreigabe-fuer-den-neubau-der-a-14,Bauverzögerungen wegen fehlender Mittelfreigabe für den Neubau der A 14,minor,2013-04-15T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Energie, Infrastruktur und Landesentwicklung","Ministerium für Energie, Infrastruktur und Landesentwicklung"
49890,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/1716-ergebnisse-von-einschulungsuntersuchungen,Ergebnisse von Einschulungsuntersuchungen,minor,2013-04-12T00:00:00Z,NPD,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49891,Peter Ritter,Peter Ritter,https://kleineanfragen.de/mecklenburg-vorpommern/6/1706-auslegung-von-21-iii-kifoeg-m-v,Auslegung von § 21 III KiföG M-V,minor,2013-04-11T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49892,Jacqueline Bernhardt,Jacqueline Bernhardt,https://kleineanfragen.de/mecklenburg-vorpommern/6/1705-kindertagespflege-in-mecklenburg-vorpommern,Kindertagespflege in Mecklenburg-Vorpommern,minor,2013-04-11T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49893,Jürgen Suhr,Jürgen Suhr,https://kleineanfragen.de/mecklenburg-vorpommern/6/1703-beauftragung-von-scientology-anwaelten-durch-das-innenministerium,Beauftragung von Scientology-Anwälten durch das Innenministerium,minor,2013-04-11T00:00:00Z,Bündnis 90/Die Grünen,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49894,Torsten Koplin,Torsten Koplin,https://kleineanfragen.de/mecklenburg-vorpommern/6/1697-ehrenamtsmessen,EhrenamtsMessen,minor,2013-04-11T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49895,Jacqueline Bernhardt,Jacqueline Bernhardt,https://kleineanfragen.de/mecklenburg-vorpommern/6/1616-finanzierung-des-ausbaus-von-kindertagesstaetten-in-mecklenburg-vorpommern,Finanzierung des Ausbaus von Kindertagesstätten in Mecklenburg-Vorpommern,minor,2013-04-09T00:00:00Z,Die Linke,"Ministerium für Arbeit, Gleichstellung und Soziales","Ministerium für Arbeit, Gleichstellung und Soziales"
49896,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/1598-biosphaerenreservat-schaalsee,Biosphärenreservat Schaalsee,minor,2013-04-09T00:00:00Z,NPD,"Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz","Ministerium für Landwirtschaft, Umwelt und Verbraucherschutz"
49897,David Petereit,David Petereit,https://kleineanfragen.de/mecklenburg-vorpommern/6/1676-politische-kriminalitaet-links-februar-2013,Politische Kriminalität Links - Februar 2013,minor,2013-04-08T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49898,Simone Oldenburg,Simone Oldenburg,https://kleineanfragen.de/mecklenburg-vorpommern/6/1669-rundungsstunden-bei-der-berechnung-der-unterrichtsversorgung,Rundungsstunden bei der Berechnung der Unterrichtsversorgung,minor,2013-04-08T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49899,Peter Ritter,Peter Ritter,https://kleineanfragen.de/mecklenburg-vorpommern/6/1667-aussteigerprogramm-exit,Aussteigerprogramm EXIT,minor,2013-04-08T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49900,Udo Pastörs,Udo Pastörs,https://kleineanfragen.de/mecklenburg-vorpommern/6/1612-menschenhandel-prostitution-und-bordellbetriebe-in-mecklenburg-vorpommern,"Menschenhandel, Prostitution und Bordellbetriebe in Mecklenburg-Vorpommern",minor,2013-04-08T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49901,Stefan Köster,Stefan Köster,https://kleineanfragen.de/mecklenburg-vorpommern/6/1674-mit-haftbefehl-gesuchte-straftaeter,Mit Haftbefehl gesuchte Straftäter,minor,2013-04-03T00:00:00Z,NPD,Ministerium für Inneres und Sport,Ministerium für Inneres und Sport
49902,Torsten Koplin,Torsten Koplin,https://kleineanfragen.de/mecklenburg-vorpommern/6/1627-theater-und-orchester-in-mecklenburg-vorpommern-letter-of-intent,Theater und Orchester in Mecklenburg-Vorpommern - letter of intent,minor,2013-04-03T00:00:00Z,Die Linke,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
49903,Ulrike Berger,Ulrike Berger,https://kleineanfragen.de/mecklenburg-vorpommern/6/1609-neu-gruende-und-folgen-von-vertretungsunterricht-und-unterrichtsausfall,Gründe und Folgen von Vertretungsunterricht und Unterrichtsausfall,minor,2013-04-03T00:00:00Z,Bündnis 90/Die Grünen,"Ministerium für Bildung, Wissenschaft und Kultur","Ministerium für Bildung, Wissenschaft und Kultur"
